Gene	KO_ID
TOBG-MED-719_1608	NA
TOBG-MED-719_1609	NA
TOBG-MED-719_161	K02876
TOBG-MED-719_1610	NA
TOBG-MED-719_1611	NA
TOBG-MED-719_1612	NA
TOBG-MED-719_1613	K02337
TOBG-MED-719_1614	NA
TOBG-MED-719_1615	NA
TOBG-MED-719_1616	NA
TOBG-MED-719_1617	K10800
TOBG-MED-719_1618	K03787
TOBG-MED-719_1619	K17609
TOBG-MED-719_162	K02988
TOBG-MED-719_1620	NA
TOBG-MED-719_1621	NA
TOBG-MED-719_1622	K01956
TOBG-MED-719_1623	K04496
TOBG-MED-719_1624	NA
TOBG-MED-719_1625	K02956
TOBG-MED-719_1626	K00962
TOBG-MED-719_1627	K16363
TOBG-MED-719_1628	K00677
TOBG-MED-719_1629	NA
TOBG-MED-719_163	K02881
TOBG-MED-719_1630	K00883
TOBG-MED-719_1631	K01625
TOBG-MED-719_1632	NA
TOBG-MED-719_1633	K00566
TOBG-MED-719_1634	K09903
TOBG-MED-719_1635	K02838
TOBG-MED-719_1636	K06158
TOBG-MED-719_1637	K09810
TOBG-MED-719_1638	K09808
TOBG-MED-719_1639	NA
TOBG-MED-719_164	K02933
TOBG-MED-719_1640	K03544
TOBG-MED-719_1641	NA
TOBG-MED-719_1642	K07090
TOBG-MED-719_1643	NA
TOBG-MED-719_1644	NA
TOBG-MED-719_1645	K03296
TOBG-MED-719_1646	K02005
TOBG-MED-719_1647	K02357
TOBG-MED-719_1648	K02967
TOBG-MED-719_1649	K01134
TOBG-MED-719_1650	K02836
TOBG-MED-719_1651	K01609
TOBG-MED-719_1652	K01740
TOBG-MED-719_1653	K00641
TOBG-MED-719_1654	NA
TOBG-MED-719_1655	K01923
TOBG-MED-719_1656	K01625
TOBG-MED-719_1657	NA
TOBG-MED-719_1658	K01496
TOBG-MED-719_1659	NA
TOBG-MED-719_166	K02954
TOBG-MED-719_1660	K00432
TOBG-MED-719_1661	K03305
TOBG-MED-719_1662	NA
TOBG-MED-719_1663	NA
TOBG-MED-719_1664	K05803
TOBG-MED-719_1665	K07727
TOBG-MED-719_1667	NA
TOBG-MED-719_1669	NA
TOBG-MED-719_167	K02931
TOBG-MED-719_1670	NA
TOBG-MED-719_1671	K06330
TOBG-MED-719_1672	NA
TOBG-MED-719_1673	NA
TOBG-MED-719_1674	NA
TOBG-MED-719_1675	NA
TOBG-MED-719_1676	NA
TOBG-MED-719_1677	NA
TOBG-MED-719_1678	NA
TOBG-MED-719_1679	K09458
TOBG-MED-719_168	K02895
TOBG-MED-719_1681	K00059
TOBG-MED-719_1683	NA
TOBG-MED-719_1684	K00865
TOBG-MED-719_1685	K14441
TOBG-MED-719_1687	NA
TOBG-MED-719_1688	K00286
TOBG-MED-719_1689	K03548
TOBG-MED-719_169	K02874
TOBG-MED-719_1690	NA
TOBG-MED-719_1691	K02835
TOBG-MED-719_1694	K00604
TOBG-MED-719_1695	NA
TOBG-MED-719_1696	K08301
TOBG-MED-719_1697	K05837
TOBG-MED-719_1698	K05515
TOBG-MED-719_1699	K03571
TOBG-MED-719_17	K07460
TOBG-MED-719_170	K02961
TOBG-MED-719_1700	K03570
TOBG-MED-719_1701	K03569
TOBG-MED-719_1702	NA
TOBG-MED-719_1704	NA
TOBG-MED-719_1705	NA
TOBG-MED-719_1706	NA
TOBG-MED-719_1707	NA
TOBG-MED-719_1708	K06886
TOBG-MED-719_1709	K01130
TOBG-MED-719_171	K02904
TOBG-MED-719_1710	NA
TOBG-MED-719_1711	K01619
TOBG-MED-719_1712	K21430
TOBG-MED-719_1713	NA
TOBG-MED-719_1714	NA
TOBG-MED-719_1715	K00931
TOBG-MED-719_1716	NA
TOBG-MED-719_1717	NA
TOBG-MED-719_1718	K01759
TOBG-MED-719_1719	NA
TOBG-MED-719_172	K02878
TOBG-MED-719_1720	NA
TOBG-MED-719_1721	K01077
TOBG-MED-719_1722	NA
TOBG-MED-719_1723	NA
TOBG-MED-719_1724	NA
TOBG-MED-719_1725	K01133
TOBG-MED-719_1726	NA
TOBG-MED-719_1727	NA
TOBG-MED-719_1728	NA
TOBG-MED-719_1729	NA
TOBG-MED-719_173	K02982
TOBG-MED-719_1730	NA
TOBG-MED-719_1731	K03307
TOBG-MED-719_1732	NA
TOBG-MED-719_1733	NA
TOBG-MED-719_1734	K01895
TOBG-MED-719_1735	K02020
TOBG-MED-719_1736	NA
TOBG-MED-719_1737	NA
TOBG-MED-719_1738	K15523
TOBG-MED-719_1739	NA
TOBG-MED-719_174	K02890
TOBG-MED-719_1740	NA
TOBG-MED-719_1741	NA
TOBG-MED-719_1742	NA
TOBG-MED-719_1743	NA
TOBG-MED-719_1744	NA
TOBG-MED-719_1745	NA
TOBG-MED-719_1746	NA
TOBG-MED-719_1747	NA
TOBG-MED-719_1748	K03574
TOBG-MED-719_1749	NA
TOBG-MED-719_175	K02965
TOBG-MED-719_1750	NA
TOBG-MED-719_1751	NA
TOBG-MED-719_1752	NA
TOBG-MED-719_1753	NA
TOBG-MED-719_1754	K00773
TOBG-MED-719_1755	K05962
TOBG-MED-719_1756	K01990
TOBG-MED-719_1757	NA
TOBG-MED-719_1758	NA
TOBG-MED-719_1759	NA
TOBG-MED-719_176	K02886
TOBG-MED-719_1760	NA
TOBG-MED-719_1761	K03088
TOBG-MED-719_1762	K12132
TOBG-MED-719_1763	NA
TOBG-MED-719_1764	NA
TOBG-MED-719_1765	NA
TOBG-MED-719_1766	K03701
TOBG-MED-719_1767	NA
TOBG-MED-719_1768	K07126
TOBG-MED-719_1769	K01951
TOBG-MED-719_177	K02892
TOBG-MED-719_1770	NA
TOBG-MED-719_1771	NA
TOBG-MED-719_1772	NA
TOBG-MED-719_1773	NA
TOBG-MED-719_1774	NA
TOBG-MED-719_1775	NA
TOBG-MED-719_1776	K05970
TOBG-MED-719_1777	NA
TOBG-MED-719_1778	NA
TOBG-MED-719_1779	NA
TOBG-MED-719_178	K02926
TOBG-MED-719_1780	NA
TOBG-MED-719_1781	K03474
TOBG-MED-719_1782	NA
TOBG-MED-719_1783	NA
TOBG-MED-719_1784	NA
TOBG-MED-719_1785	NA
TOBG-MED-719_1786	K21624
TOBG-MED-719_1787	NA
TOBG-MED-719_1788	NA
TOBG-MED-719_1789	NA
TOBG-MED-719_179	K02906
TOBG-MED-719_1790	NA
TOBG-MED-719_1791	NA
TOBG-MED-719_1792	NA
TOBG-MED-719_1793	NA
TOBG-MED-719_1794	K07315
TOBG-MED-719_1795	NA
TOBG-MED-719_1796	NA
TOBG-MED-719_1797	K02440
TOBG-MED-719_1798	K00864
TOBG-MED-719_1799	NA
TOBG-MED-719_18	K03470
TOBG-MED-719_180	K02946
TOBG-MED-719_1808	NA
TOBG-MED-719_1809	NA
TOBG-MED-719_181	K02355
TOBG-MED-719_1810	NA
TOBG-MED-719_1811	NA
TOBG-MED-719_1812	NA
TOBG-MED-719_1813	K03977
TOBG-MED-719_1814	NA
TOBG-MED-719_1815	NA
TOBG-MED-719_1816	K01130
TOBG-MED-719_1817	NA
TOBG-MED-719_1818	NA
TOBG-MED-719_1819	K01881
TOBG-MED-719_182	K02992
TOBG-MED-719_1820	NA
TOBG-MED-719_1822	NA
TOBG-MED-719_1823	NA
TOBG-MED-719_1824	NA
TOBG-MED-719_1825	K00104
TOBG-MED-719_1826	NA
TOBG-MED-719_1827	K11473
TOBG-MED-719_1828	K03820
TOBG-MED-719_1829	K01933
TOBG-MED-719_183	K02950
TOBG-MED-719_1830	NA
TOBG-MED-719_1831	K03079
TOBG-MED-719_1832	NA
TOBG-MED-719_1833	NA
TOBG-MED-719_1834	NA
TOBG-MED-719_1835	K01280
TOBG-MED-719_1836	K03086
TOBG-MED-719_1837	NA
TOBG-MED-719_1838	NA
TOBG-MED-719_1839	NA
TOBG-MED-719_184	K03046
TOBG-MED-719_1840	NA
TOBG-MED-719_1841	K05962
TOBG-MED-719_1842	K07058
TOBG-MED-719_1843	NA
TOBG-MED-719_1844	NA
TOBG-MED-719_1845	NA
TOBG-MED-719_1846	K01686
TOBG-MED-719_1847	NA
TOBG-MED-719_1848	NA
TOBG-MED-719_1849	NA
TOBG-MED-719_185	K03043
TOBG-MED-719_1852	K07214
TOBG-MED-719_1853	K06204
TOBG-MED-719_1854	NA
TOBG-MED-719_1855	NA
TOBG-MED-719_1856	NA
TOBG-MED-719_1857	K00748
TOBG-MED-719_1858	NA
TOBG-MED-719_1859	K07091
TOBG-MED-719_186	K02935
TOBG-MED-719_1860	K07141
TOBG-MED-719_1861	K07402
TOBG-MED-719_1862	NA
TOBG-MED-719_1863	NA
TOBG-MED-719_1864	NA
TOBG-MED-719_1865	NA
TOBG-MED-719_1866	NA
TOBG-MED-719_1867	NA
TOBG-MED-719_1868	K07253
TOBG-MED-719_1869	NA
TOBG-MED-719_187	K02864
TOBG-MED-719_1870	NA
TOBG-MED-719_1871	NA
TOBG-MED-719_1872	NA
TOBG-MED-719_1873	K01136
TOBG-MED-719_1875	NA
TOBG-MED-719_1876	NA
TOBG-MED-719_1877	NA
TOBG-MED-719_1879	NA
TOBG-MED-719_188	K02863
TOBG-MED-719_1880	NA
TOBG-MED-719_1881	NA
TOBG-MED-719_1883	K06876
TOBG-MED-719_1884	NA
TOBG-MED-719_1885	NA
TOBG-MED-719_1886	K06955
TOBG-MED-719_1887	NA
TOBG-MED-719_1888	NA
TOBG-MED-719_1889	K03744
TOBG-MED-719_189	K02867
TOBG-MED-719_1890	K00507
TOBG-MED-719_1891	NA
TOBG-MED-719_1892	NA
TOBG-MED-719_1893	NA
TOBG-MED-719_1894	K06330
TOBG-MED-719_1895	K03932
TOBG-MED-719_1896	K00979
TOBG-MED-719_1897	K01937
TOBG-MED-719_1898	K11754
TOBG-MED-719_1899	NA
TOBG-MED-719_19	NA
TOBG-MED-719_190	K02601
TOBG-MED-719_1900	NA
TOBG-MED-719_1901	NA
TOBG-MED-719_1902	K03655
TOBG-MED-719_1903	NA
TOBG-MED-719_1904	K03088
TOBG-MED-719_1906	NA
TOBG-MED-719_1907	K00703
TOBG-MED-719_1908	K01875
TOBG-MED-719_1909	NA
TOBG-MED-719_191	K03073
TOBG-MED-719_1910	NA
TOBG-MED-719_1911	NA
TOBG-MED-719_1912	K04487
TOBG-MED-719_1913	K00058
TOBG-MED-719_1914	NA
TOBG-MED-719_1915	K06940
TOBG-MED-719_1916	K01565
TOBG-MED-719_1917	K03216
TOBG-MED-719_1918	NA
TOBG-MED-719_1919	K00078
TOBG-MED-719_192	K02358
TOBG-MED-719_1920	NA
TOBG-MED-719_1921	NA
TOBG-MED-719_1922	NA
TOBG-MED-719_1923	NA
TOBG-MED-719_1924	K22373
TOBG-MED-719_1925	NA
TOBG-MED-719_1927	K01961
TOBG-MED-719_1928	K00788
TOBG-MED-719_1929	NA
TOBG-MED-719_1930	NA
TOBG-MED-719_1931	K03797
TOBG-MED-719_1932	K01704
TOBG-MED-719_1933	NA
TOBG-MED-719_1934	NA
TOBG-MED-719_1935	NA
TOBG-MED-719_1936	NA
TOBG-MED-719_1937	K01869
TOBG-MED-719_1939	K03654
TOBG-MED-719_194	K00088
TOBG-MED-719_1940	NA
TOBG-MED-719_1941	K00611
TOBG-MED-719_1942	K00821
TOBG-MED-719_1943	K00930
TOBG-MED-719_1944	K00620
TOBG-MED-719_1945	NA
TOBG-MED-719_1946	NA
TOBG-MED-719_1947	NA
TOBG-MED-719_1948	NA
TOBG-MED-719_1949	K03088
TOBG-MED-719_195	NA
TOBG-MED-719_1950	NA
TOBG-MED-719_1951	NA
TOBG-MED-719_1952	NA
TOBG-MED-719_1953	NA
TOBG-MED-719_1954	NA
TOBG-MED-719_1955	NA
TOBG-MED-719_1956	K03702
TOBG-MED-719_1957	NA
TOBG-MED-719_1958	NA
TOBG-MED-719_1959	NA
TOBG-MED-719_196	NA
TOBG-MED-719_1960	K01491
TOBG-MED-719_1961	NA
TOBG-MED-719_1962	NA
TOBG-MED-719_1963	NA
TOBG-MED-719_1964	NA
TOBG-MED-719_1966	K03650
TOBG-MED-719_1967	NA
TOBG-MED-719_1968	NA
TOBG-MED-719_1969	NA
TOBG-MED-719_197	NA
TOBG-MED-719_1970	NA
TOBG-MED-719_1971	NA
TOBG-MED-719_1972	K03274
TOBG-MED-719_1973	K19670
TOBG-MED-719_1974	K00206
TOBG-MED-719_1975	NA
TOBG-MED-719_1976	NA
TOBG-MED-719_1977	K03060
TOBG-MED-719_1978	K03664
TOBG-MED-719_1979	K02902
TOBG-MED-719_198	NA
TOBG-MED-719_1980	NA
TOBG-MED-719_1981	K10716
TOBG-MED-719_1982	NA
TOBG-MED-719_1983	NA
TOBG-MED-719_1985	NA
TOBG-MED-719_1986	NA
TOBG-MED-719_1987	K00937
TOBG-MED-719_1988	NA
TOBG-MED-719_1989	K03299
TOBG-MED-719_1991	NA
TOBG-MED-719_1992	K03215
TOBG-MED-719_1993	K03628
TOBG-MED-719_1994	NA
TOBG-MED-719_1995	K04075
TOBG-MED-719_1996	NA
TOBG-MED-719_1997	NA
TOBG-MED-719_1998	NA
TOBG-MED-719_1999	NA
TOBG-MED-719_2	K06013
TOBG-MED-719_20	NA
TOBG-MED-719_200	K13789
TOBG-MED-719_2000	K02459
TOBG-MED-719_2001	K02460
TOBG-MED-719_2002	K01935
TOBG-MED-719_2003	K03651
TOBG-MED-719_2004	NA
TOBG-MED-719_2005	NA
TOBG-MED-719_2006	NA
TOBG-MED-719_2007	NA
TOBG-MED-719_2008	NA
TOBG-MED-719_2009	NA
TOBG-MED-719_201	NA
TOBG-MED-719_2010	K02005
TOBG-MED-719_2011	K02003
TOBG-MED-719_2012	K02004
TOBG-MED-719_2013	K02004
TOBG-MED-719_2014	K05337
TOBG-MED-719_2015	NA
TOBG-MED-719_2017	K10255
TOBG-MED-719_2018	NA
TOBG-MED-719_2019	K06045
TOBG-MED-719_202	K13747
TOBG-MED-719_2020	NA
TOBG-MED-719_2021	K07027
TOBG-MED-719_2022	NA
TOBG-MED-719_2023	NA
TOBG-MED-719_2024	K01689
TOBG-MED-719_2025	K01867
TOBG-MED-719_2026	K01113
TOBG-MED-719_2027	K03559
TOBG-MED-719_2028	K03561
TOBG-MED-719_2029	NA
TOBG-MED-719_203	NA
TOBG-MED-719_2030	K02996
TOBG-MED-719_2031	K02871
TOBG-MED-719_2032	K01817
TOBG-MED-719_2033	K07755
TOBG-MED-719_2034	K17509
TOBG-MED-719_2035	NA
TOBG-MED-719_2036	NA
TOBG-MED-719_2037	K03767
TOBG-MED-719_2038	K04079
TOBG-MED-719_2039	NA
TOBG-MED-719_204	NA
TOBG-MED-719_2040	K01816
TOBG-MED-719_2042	NA
TOBG-MED-719_2043	NA
TOBG-MED-719_2044	NA
TOBG-MED-719_2045	NA
TOBG-MED-719_2046	K03723
TOBG-MED-719_2047	K09992
TOBG-MED-719_2048	NA
TOBG-MED-719_2049	NA
TOBG-MED-719_2050	NA
TOBG-MED-719_2051	NA
TOBG-MED-719_2052	K03832
TOBG-MED-719_2053	K03559
TOBG-MED-719_2054	K03561
TOBG-MED-719_2055	K03561
TOBG-MED-719_2056	NA
TOBG-MED-719_2057	K16091
TOBG-MED-719_2058	NA
TOBG-MED-719_2059	NA
TOBG-MED-719_206	K00765
TOBG-MED-719_2060	NA
TOBG-MED-719_2061	NA
TOBG-MED-719_2062	NA
TOBG-MED-719_2063	K03651
TOBG-MED-719_2064	NA
TOBG-MED-719_2065	NA
TOBG-MED-719_2066	NA
TOBG-MED-719_2067	NA
TOBG-MED-719_2068	K01136
TOBG-MED-719_2069	NA
TOBG-MED-719_207	K11175
TOBG-MED-719_2070	NA
TOBG-MED-719_2072	K00239
TOBG-MED-719_2073	K00240
TOBG-MED-719_2074	NA
TOBG-MED-719_2075	K22336
TOBG-MED-719_2076	NA
TOBG-MED-719_2077	NA
TOBG-MED-719_2078	NA
TOBG-MED-719_2079	NA
TOBG-MED-719_208	NA
TOBG-MED-719_2080	K00570
TOBG-MED-719_2081	K07574
TOBG-MED-719_2082	NA
TOBG-MED-719_2083	NA
TOBG-MED-719_2084	NA
TOBG-MED-719_2085	K02529
TOBG-MED-719_2086	K00290
TOBG-MED-719_2087	NA
TOBG-MED-719_2088	NA
TOBG-MED-719_2089	NA
TOBG-MED-719_209	NA
TOBG-MED-719_2090	NA
TOBG-MED-719_2091	K03734
TOBG-MED-719_2092	NA
TOBG-MED-719_2093	K20810
TOBG-MED-719_2094	NA
TOBG-MED-719_2095	K00412
TOBG-MED-719_2096	K03886
TOBG-MED-719_2097	K03534
TOBG-MED-719_2098	NA
TOBG-MED-719_2099	NA
TOBG-MED-719_21	NA
TOBG-MED-719_210	K03088
TOBG-MED-719_2100	K00243
TOBG-MED-719_2101	NA
TOBG-MED-719_2102	NA
TOBG-MED-719_2103	NA
TOBG-MED-719_2104	NA
TOBG-MED-719_2105	NA
TOBG-MED-719_2106	NA
TOBG-MED-719_2107	NA
TOBG-MED-719_2108	K09992
TOBG-MED-719_2109	NA
TOBG-MED-719_211	NA
TOBG-MED-719_2110	NA
TOBG-MED-719_2111	K01061
TOBG-MED-719_2112	K03564
TOBG-MED-719_2113	K07004
TOBG-MED-719_2114	NA
TOBG-MED-719_2115	NA
TOBG-MED-719_2116	NA
TOBG-MED-719_2117	NA
TOBG-MED-719_2118	NA
TOBG-MED-719_2119	NA
TOBG-MED-719_212	K01990
TOBG-MED-719_2120	K00859
TOBG-MED-719_2121	K14652
TOBG-MED-719_2122	K00794
TOBG-MED-719_2123	NA
TOBG-MED-719_2124	NA
TOBG-MED-719_2125	K02259
TOBG-MED-719_2126	K02257
TOBG-MED-719_2127	NA
TOBG-MED-719_2128	K02276
TOBG-MED-719_213	NA
TOBG-MED-719_2131	NA
TOBG-MED-719_2132	NA
TOBG-MED-719_2133	K07152
TOBG-MED-719_2134	NA
TOBG-MED-719_2135	K03299
TOBG-MED-719_2136	K00281
TOBG-MED-719_2137	K01687
TOBG-MED-719_2138	NA
TOBG-MED-719_2139	NA
TOBG-MED-719_214	K01990
TOBG-MED-719_2140	NA
TOBG-MED-719_2141	K01595
TOBG-MED-719_2142	NA
TOBG-MED-719_2143	NA
TOBG-MED-719_2144	K17713
TOBG-MED-719_2145	K09793
TOBG-MED-719_2146	K00797
TOBG-MED-719_2147	NA
TOBG-MED-719_2148	NA
TOBG-MED-719_2149	NA
TOBG-MED-719_215	NA
TOBG-MED-719_2150	NA
TOBG-MED-719_2151	K03303
TOBG-MED-719_2152	NA
TOBG-MED-719_2153	K04759
TOBG-MED-719_2154	K04758
TOBG-MED-719_2155	K04758
TOBG-MED-719_2156	NA
TOBG-MED-719_2157	K03147
TOBG-MED-719_2158	NA
TOBG-MED-719_2159	NA
TOBG-MED-719_216	K01669
TOBG-MED-719_2161	NA
TOBG-MED-719_2162	NA
TOBG-MED-719_2163	NA
TOBG-MED-719_2164	NA
TOBG-MED-719_2165	NA
TOBG-MED-719_2166	NA
TOBG-MED-719_2169	K07404
TOBG-MED-719_217	NA
TOBG-MED-719_2170	NA
TOBG-MED-719_2171	NA
TOBG-MED-719_2172	K06076
TOBG-MED-719_2173	NA
TOBG-MED-719_2174	NA
TOBG-MED-719_2175	NA
TOBG-MED-719_2176	NA
TOBG-MED-719_2177	NA
TOBG-MED-719_2178	NA
TOBG-MED-719_2179	NA
TOBG-MED-719_218	NA
TOBG-MED-719_2180	K01136
TOBG-MED-719_2181	K14392
TOBG-MED-719_2182	NA
TOBG-MED-719_2183	NA
TOBG-MED-719_2184	NA
TOBG-MED-719_2185	K10440
TOBG-MED-719_2186	K10822
TOBG-MED-719_2187	NA
TOBG-MED-719_2188	NA
TOBG-MED-719_219	K20656
TOBG-MED-719_2190	NA
TOBG-MED-719_2192	NA
TOBG-MED-719_2193	NA
TOBG-MED-719_2194	K00297
TOBG-MED-719_2195	K07071
TOBG-MED-719_2196	NA
TOBG-MED-719_2197	NA
TOBG-MED-719_2198	NA
TOBG-MED-719_2199	NA
TOBG-MED-719_22	NA
TOBG-MED-719_220	NA
TOBG-MED-719_2200	K03327
TOBG-MED-719_2201	K05962
TOBG-MED-719_2202	NA
TOBG-MED-719_2203	NA
TOBG-MED-719_2204	K00016
TOBG-MED-719_2205	K01628
TOBG-MED-719_2208	K04021
TOBG-MED-719_2209	K04028
TOBG-MED-719_221	NA
TOBG-MED-719_2210	NA
TOBG-MED-719_2211	K00925
TOBG-MED-719_2212	K04027
TOBG-MED-719_2214	NA
TOBG-MED-719_2215	NA
TOBG-MED-719_2216	NA
TOBG-MED-719_2217	NA
TOBG-MED-719_2218	NA
TOBG-MED-719_222	K03833
TOBG-MED-719_2220	NA
TOBG-MED-719_2221	NA
TOBG-MED-719_2222	K02016
TOBG-MED-719_2223	NA
TOBG-MED-719_2224	NA
TOBG-MED-719_2226	NA
TOBG-MED-719_2227	NA
TOBG-MED-719_2228	NA
TOBG-MED-719_2229	K03596
TOBG-MED-719_223	K01042
TOBG-MED-719_2230	K03100
TOBG-MED-719_2231	NA
TOBG-MED-719_2232	NA
TOBG-MED-719_2233	K07794
TOBG-MED-719_2234	K07795
TOBG-MED-719_2235	NA
TOBG-MED-719_2236	NA
TOBG-MED-719_2237	K04487
TOBG-MED-719_2238	K02338
TOBG-MED-719_2239	K01082
TOBG-MED-719_224	NA
TOBG-MED-719_2240	K07052
TOBG-MED-719_2241	K04487
TOBG-MED-719_2242	K11784
TOBG-MED-719_2243	NA
TOBG-MED-719_2244	NA
TOBG-MED-719_2246	K21196
TOBG-MED-719_2247	K03551
TOBG-MED-719_2248	NA
TOBG-MED-719_2249	NA
TOBG-MED-719_225	K01992
TOBG-MED-719_226	K01358
TOBG-MED-719_2260	NA
TOBG-MED-719_2261	K03561
TOBG-MED-719_2262	K03561
TOBG-MED-719_2263	K03559
TOBG-MED-719_2264	K03832
TOBG-MED-719_2265	NA
TOBG-MED-719_2266	NA
TOBG-MED-719_2267	K02039
TOBG-MED-719_2268	NA
TOBG-MED-719_2269	NA
TOBG-MED-719_227	NA
TOBG-MED-719_2270	K01823
TOBG-MED-719_2271	NA
TOBG-MED-719_2272	NA
TOBG-MED-719_2273	K10532
TOBG-MED-719_2274	K03581
TOBG-MED-719_2275	NA
TOBG-MED-719_2276	NA
TOBG-MED-719_2277	NA
TOBG-MED-719_2278	NA
TOBG-MED-719_2279	K03088
TOBG-MED-719_228	K06041
TOBG-MED-719_2280	NA
TOBG-MED-719_2281	NA
TOBG-MED-719_2282	NA
TOBG-MED-719_2283	NA
TOBG-MED-719_2284	NA
TOBG-MED-719_2285	NA
TOBG-MED-719_2286	NA
TOBG-MED-719_2287	K04564
TOBG-MED-719_2288	NA
TOBG-MED-719_2289	NA
TOBG-MED-719_229	NA
TOBG-MED-719_2290	K22310
TOBG-MED-719_2291	NA
TOBG-MED-719_2292	NA
TOBG-MED-719_2293	NA
TOBG-MED-719_2294	NA
TOBG-MED-719_2295	NA
TOBG-MED-719_2296	K09022
TOBG-MED-719_2297	K09760
TOBG-MED-719_2298	K22132
TOBG-MED-719_2299	NA
TOBG-MED-719_23	NA
TOBG-MED-719_230	K02454
TOBG-MED-719_2300	NA
TOBG-MED-719_2301	NA
TOBG-MED-719_2302	NA
TOBG-MED-719_2303	K00428
TOBG-MED-719_2304	K07276
TOBG-MED-719_2305	K11941
TOBG-MED-719_2306	NA
TOBG-MED-719_2307	NA
TOBG-MED-719_2308	NA
TOBG-MED-719_2309	NA
TOBG-MED-719_231	NA
TOBG-MED-719_2310	NA
TOBG-MED-719_2312	NA
TOBG-MED-719_2313	K08323
TOBG-MED-719_2314	NA
TOBG-MED-719_2315	K03332
TOBG-MED-719_2316	NA
TOBG-MED-719_2317	NA
TOBG-MED-719_2318	NA
TOBG-MED-719_2319	NA
TOBG-MED-719_2320	K20866
TOBG-MED-719_2321	K06187
TOBG-MED-719_2322	K09747
TOBG-MED-719_2323	K02343
TOBG-MED-719_2324	NA
TOBG-MED-719_2325	NA
TOBG-MED-719_2327	K02456
TOBG-MED-719_2328	NA
TOBG-MED-719_2329	NA
TOBG-MED-719_233	K02457
TOBG-MED-719_2330	NA
TOBG-MED-719_2331	K00943
TOBG-MED-719_2332	K00943
TOBG-MED-719_2333	K03075
TOBG-MED-719_2334	K01803
TOBG-MED-719_2335	K00927
TOBG-MED-719_2336	K07566
TOBG-MED-719_2337	K06894
TOBG-MED-719_2338	K01885
TOBG-MED-719_2339	K00067
TOBG-MED-719_234	NA
TOBG-MED-719_2340	K12132
TOBG-MED-719_2341	K18682
TOBG-MED-719_2342	K01934
TOBG-MED-719_2343	NA
TOBG-MED-719_2344	NA
TOBG-MED-719_2345	K03070
TOBG-MED-719_2346	K03737
TOBG-MED-719_2347	NA
TOBG-MED-719_2348	NA
TOBG-MED-719_2349	K00849
TOBG-MED-719_235	K02459
TOBG-MED-719_2350	NA
TOBG-MED-719_2351	K09992
TOBG-MED-719_2352	K09992
TOBG-MED-719_2353	NA
TOBG-MED-719_2354	K18910
TOBG-MED-719_2355	K06320
TOBG-MED-719_2356	NA
TOBG-MED-719_2357	K03169
TOBG-MED-719_2358	NA
TOBG-MED-719_2359	NA
TOBG-MED-719_236	NA
TOBG-MED-719_2360	NA
TOBG-MED-719_2361	K01299
TOBG-MED-719_2362	K00762
TOBG-MED-719_2363	NA
TOBG-MED-719_2364	NA
TOBG-MED-719_2365	NA
TOBG-MED-719_2366	K09992
TOBG-MED-719_2367	K03629
TOBG-MED-719_2368	K01624
TOBG-MED-719_2369	NA
TOBG-MED-719_237	K02460
TOBG-MED-719_2370	NA
TOBG-MED-719_2371	NA
TOBG-MED-719_2372	NA
TOBG-MED-719_2373	NA
TOBG-MED-719_2374	NA
TOBG-MED-719_2375	NA
TOBG-MED-719_2376	NA
TOBG-MED-719_2377	K03321
TOBG-MED-719_2378	K00118
TOBG-MED-719_2379	K15539
TOBG-MED-719_238	NA
TOBG-MED-719_2380	NA
TOBG-MED-719_2383	NA
TOBG-MED-719_2384	NA
TOBG-MED-719_2385	NA
TOBG-MED-719_2386	NA
TOBG-MED-719_2387	NA
TOBG-MED-719_2388	K21469
TOBG-MED-719_2389	NA
TOBG-MED-719_239	NA
TOBG-MED-719_2390	NA
TOBG-MED-719_2391	K00020
TOBG-MED-719_2392	K02527
TOBG-MED-719_2393	NA
TOBG-MED-719_2394	NA
TOBG-MED-719_2396	NA
TOBG-MED-719_2397	K00956
TOBG-MED-719_2398	K00957
TOBG-MED-719_2399	NA
TOBG-MED-719_24	NA
TOBG-MED-719_240	NA
TOBG-MED-719_2400	K00390
TOBG-MED-719_2401	K00381
TOBG-MED-719_2402	K02959
TOBG-MED-719_2403	K06960
TOBG-MED-719_2404	K00554
TOBG-MED-719_2405	K02884
TOBG-MED-719_2406	K06204
TOBG-MED-719_2408	NA
TOBG-MED-719_2409	K07079
TOBG-MED-719_241	NA
TOBG-MED-719_2410	K03527
TOBG-MED-719_2411	K01129
TOBG-MED-719_2412	NA
TOBG-MED-719_2413	NA
TOBG-MED-719_2414	NA
TOBG-MED-719_2415	NA
TOBG-MED-719_2416	K02291
TOBG-MED-719_2417	NA
TOBG-MED-719_2418	NA
TOBG-MED-719_2419	NA
TOBG-MED-719_242	NA
TOBG-MED-719_2420	NA
TOBG-MED-719_2421	K00942
TOBG-MED-719_2422	NA
TOBG-MED-719_2423	NA
TOBG-MED-719_2424	K00853
TOBG-MED-719_2425	NA
TOBG-MED-719_2426	NA
TOBG-MED-719_2427	K01783
TOBG-MED-719_2428	K03798
TOBG-MED-719_2429	NA
TOBG-MED-719_243	NA
TOBG-MED-719_2430	NA
TOBG-MED-719_2431	NA
TOBG-MED-719_2432	K08963
TOBG-MED-719_2433	NA
TOBG-MED-719_2434	K09992
TOBG-MED-719_2435	NA
TOBG-MED-719_2436	NA
