CDS	DNA	RNA
TOBG-MED-715_1098	4	0
TOBG-MED-715_1099	2	0
TOBG-MED-715_110	2	0
TOBG-MED-715_1101	4	0
TOBG-MED-715_1102	1	0
TOBG-MED-715_1103	2	0
TOBG-MED-715_1105	3	0
TOBG-MED-715_1106	2	0
TOBG-MED-715_1107	3	0
TOBG-MED-715_1110	2	0
TOBG-MED-715_1111	3	0
TOBG-MED-715_1112	2	0
TOBG-MED-715_1113	1	0
TOBG-MED-715_1114	2	0
TOBG-MED-715_1116	7	0
TOBG-MED-715_1117	3	0
TOBG-MED-715_1118	3	0
TOBG-MED-715_112	3	0
TOBG-MED-715_1120	1	0
TOBG-MED-715_1121	3	0
TOBG-MED-715_1122	1	0
TOBG-MED-715_1123	1	0
TOBG-MED-715_1124	2	0
TOBG-MED-715_1125	2	0
TOBG-MED-715_1129	1	0
TOBG-MED-715_113	6	0
TOBG-MED-715_1130	1	0
TOBG-MED-715_1131	4	0
TOBG-MED-715_1132	1	0
TOBG-MED-715_1133	1	0
TOBG-MED-715_1135	4	0
TOBG-MED-715_1137	2	0
TOBG-MED-715_1138	1	0
TOBG-MED-715_1139	2	0
TOBG-MED-715_1140	10	2
TOBG-MED-715_1142	1	0
TOBG-MED-715_1143	2	0
TOBG-MED-715_1146	1	0
TOBG-MED-715_1147	5	0
TOBG-MED-715_1148	1	0
TOBG-MED-715_1149	1	0
TOBG-MED-715_115	1	0
TOBG-MED-715_1151	2	0
TOBG-MED-715_1152	1	0
TOBG-MED-715_1153	1	0
TOBG-MED-715_1154	5	0
TOBG-MED-715_1155	2	0
TOBG-MED-715_1156	2	0
TOBG-MED-715_116	2	0
TOBG-MED-715_1160	1	0
TOBG-MED-715_1162	1	0
TOBG-MED-715_1163	5	0
TOBG-MED-715_1168	1	0
TOBG-MED-715_1169	4	0
TOBG-MED-715_1171	1	0
TOBG-MED-715_1172	2	0
TOBG-MED-715_1173	1	0
TOBG-MED-715_118	1	0
TOBG-MED-715_1181	1	0
TOBG-MED-715_1182	3	0
TOBG-MED-715_1183	9	0
TOBG-MED-715_1184	5	0
TOBG-MED-715_1186	1	0
TOBG-MED-715_1189	1	0
TOBG-MED-715_119	1	0
TOBG-MED-715_1191	1	0
TOBG-MED-715_1192	1	0
TOBG-MED-715_1193	1	0
TOBG-MED-715_1197	3	0
TOBG-MED-715_1199	2	0
TOBG-MED-715_120	1	0
TOBG-MED-715_1202	2	0
TOBG-MED-715_1203	3	0
TOBG-MED-715_1204	1	0
TOBG-MED-715_1207	2	0
TOBG-MED-715_121	1	0
TOBG-MED-715_1210	3	0
TOBG-MED-715_1212	2	0
TOBG-MED-715_1213	6	11
TOBG-MED-715_1214	1	0
TOBG-MED-715_1215	4	0
TOBG-MED-715_1216	1	0
TOBG-MED-715_1217	1	0
TOBG-MED-715_1218	5	0
TOBG-MED-715_1219	3	0
TOBG-MED-715_122	1	0
TOBG-MED-715_1220	3	0
TOBG-MED-715_1221	4	0
TOBG-MED-715_1223	2	0
TOBG-MED-715_1226	2	0
TOBG-MED-715_1227	1	0
TOBG-MED-715_1228	2	0
TOBG-MED-715_1229	1	0
TOBG-MED-715_123	1	0
TOBG-MED-715_1231	2	0
TOBG-MED-715_1232	2	0
TOBG-MED-715_1233	2	0
TOBG-MED-715_1234	1	0
TOBG-MED-715_1236	2	0
TOBG-MED-715_1237	2	7
TOBG-MED-715_1238	4	0
TOBG-MED-715_1239	1	0
TOBG-MED-715_124	1	0
TOBG-MED-715_1240	1	0
TOBG-MED-715_1241	4	0
TOBG-MED-715_1242	1	0
TOBG-MED-715_1243	1	0
TOBG-MED-715_1244	2	0
TOBG-MED-715_1246	3	0
TOBG-MED-715_1247	2	9
TOBG-MED-715_1248	3	0
TOBG-MED-715_125	1	0
TOBG-MED-715_1250	3	0
TOBG-MED-715_1251	1	0
TOBG-MED-715_1252	1	0
TOBG-MED-715_1254	2	0
TOBG-MED-715_1255	2	0
TOBG-MED-715_1258	2	0
TOBG-MED-715_1259	1	0
TOBG-MED-715_126	1	0
TOBG-MED-715_1260	1	0
TOBG-MED-715_1261	1	0
TOBG-MED-715_1262	1	0
TOBG-MED-715_1263	9	0
TOBG-MED-715_1265	2	0
TOBG-MED-715_1266	6	0
TOBG-MED-715_1267	1	0
TOBG-MED-715_1268	1	0
TOBG-MED-715_1271	2	0
TOBG-MED-715_1275	1	0
TOBG-MED-715_1276	3	0
TOBG-MED-715_1277	2	0
TOBG-MED-715_1279	3	0
TOBG-MED-715_128	1	0
TOBG-MED-715_1280	2	0
TOBG-MED-715_1281	1	0
TOBG-MED-715_1282	2	0
TOBG-MED-715_1283	1	0
TOBG-MED-715_1284	1	0
TOBG-MED-715_1285	1	0
TOBG-MED-715_1287	1	0
TOBG-MED-715_1289	1	0
TOBG-MED-715_129	3	0
TOBG-MED-715_1291	3	0
TOBG-MED-715_1292	1	0
TOBG-MED-715_1293	1	0
TOBG-MED-715_1294	4	0
TOBG-MED-715_1295	2	0
TOBG-MED-715_1296	2	0
TOBG-MED-715_1297	17	0
TOBG-MED-715_1298	7	0
TOBG-MED-715_1299	7	0
TOBG-MED-715_13	2	0
TOBG-MED-715_130	1	0
TOBG-MED-715_1300	1	0
TOBG-MED-715_1301	4	0
TOBG-MED-715_1302	3	0
TOBG-MED-715_1303	1	0
TOBG-MED-715_1304	2	0
TOBG-MED-715_1305	2	0
TOBG-MED-715_1307	1	0
TOBG-MED-715_1308	1	0
TOBG-MED-715_131	2	0
TOBG-MED-715_1311	1	0
TOBG-MED-715_1313	2	0
TOBG-MED-715_1314	2	0
TOBG-MED-715_1315	3	0
TOBG-MED-715_1317	2	0
TOBG-MED-715_1318	1	0
TOBG-MED-715_1319	6	0
TOBG-MED-715_132	1	0
TOBG-MED-715_1321	2	0
TOBG-MED-715_1322	3	0
TOBG-MED-715_1324	2	0
TOBG-MED-715_1325	1	0
TOBG-MED-715_1326	1	0
TOBG-MED-715_1327	1	0
TOBG-MED-715_1329	3	0
TOBG-MED-715_1330	3	0
TOBG-MED-715_1331	3	0
TOBG-MED-715_1332	3	0
TOBG-MED-715_1333	6	0
TOBG-MED-715_1334	3	0
TOBG-MED-715_1335	4	0
TOBG-MED-715_1336	2	0
TOBG-MED-715_1337	2	0
TOBG-MED-715_1338	2	0
TOBG-MED-715_1340	2	0
TOBG-MED-715_1342	1	0
TOBG-MED-715_1343	1	0
TOBG-MED-715_1344	1	0
TOBG-MED-715_1345	1	0
TOBG-MED-715_1347	1	0
TOBG-MED-715_1349	1	0
TOBG-MED-715_135	1	0
TOBG-MED-715_1350	1	0
TOBG-MED-715_1352	2	0
TOBG-MED-715_1357	1	0
TOBG-MED-715_136	2	0
TOBG-MED-715_1360	1	0
TOBG-MED-715_1361	2	0
TOBG-MED-715_1363	1	0
TOBG-MED-715_1364	3	0
TOBG-MED-715_1365	2	0
TOBG-MED-715_1367	4	0
TOBG-MED-715_1369	2	0
TOBG-MED-715_1370	2	0
TOBG-MED-715_1371	2	0
TOBG-MED-715_1372	4	0
TOBG-MED-715_1373	1	0
TOBG-MED-715_1374	2	0
TOBG-MED-715_1376	14	0
TOBG-MED-715_1377	3	5
TOBG-MED-715_1378	3	0
TOBG-MED-715_1379	1	0
TOBG-MED-715_138	5	0
TOBG-MED-715_1380	7	0
TOBG-MED-715_1382	5	0
TOBG-MED-715_1384	2	0
TOBG-MED-715_1386	2	0
TOBG-MED-715_1392	11	72
TOBG-MED-715_1394	1	0
TOBG-MED-715_1395	1	0
TOBG-MED-715_1396	3	0
TOBG-MED-715_1397	5	0
TOBG-MED-715_14	4	0
TOBG-MED-715_140	2	0
TOBG-MED-715_1400	1	0
TOBG-MED-715_1401	1	0
TOBG-MED-715_1402	2	0
TOBG-MED-715_1404	4	0
TOBG-MED-715_1405	2	0
TOBG-MED-715_1407	1	0
TOBG-MED-715_1408	1	0
TOBG-MED-715_141	2	0
TOBG-MED-715_1411	1	0
TOBG-MED-715_1413	1	0
TOBG-MED-715_1414	3	0
TOBG-MED-715_1415	2	0
TOBG-MED-715_1416	3	10
TOBG-MED-715_1417	1	0
TOBG-MED-715_1418	8	0
TOBG-MED-715_1419	1	0
TOBG-MED-715_142	1	0
TOBG-MED-715_1421	1	0
TOBG-MED-715_1422	2	13
TOBG-MED-715_1423	1	6
TOBG-MED-715_1425	1	0
TOBG-MED-715_1428	1	0
TOBG-MED-715_1429	1	0
TOBG-MED-715_143	1	0
TOBG-MED-715_1430	1	0
TOBG-MED-715_1434	1	0
TOBG-MED-715_1435	1	0
TOBG-MED-715_1437	1	0
TOBG-MED-715_1438	6	0
TOBG-MED-715_1439	9	0
TOBG-MED-715_1440	1	0
TOBG-MED-715_1441	1	0
TOBG-MED-715_1443	2	0
TOBG-MED-715_145	1	0
TOBG-MED-715_146	1	0
TOBG-MED-715_147	3	0
TOBG-MED-715_149	1	0
TOBG-MED-715_15	2	0
TOBG-MED-715_150	2	0
TOBG-MED-715_151	1	0
TOBG-MED-715_152	2	0
TOBG-MED-715_156	1	0
TOBG-MED-715_157	2	0
TOBG-MED-715_158	1	0
TOBG-MED-715_159	1	0
TOBG-MED-715_163	2	0
TOBG-MED-715_166	1	0
TOBG-MED-715_167	1	0
TOBG-MED-715_168	17	0
TOBG-MED-715_169	2	0
TOBG-MED-715_17	1	0
TOBG-MED-715_170	5	0
TOBG-MED-715_171	2	0
TOBG-MED-715_173	2	0
TOBG-MED-715_174	3	5
TOBG-MED-715_175	2	0
TOBG-MED-715_176	2	0
TOBG-MED-715_177	2	0
TOBG-MED-715_178	2	0
TOBG-MED-715_179	1	0
TOBG-MED-715_18	4	6
TOBG-MED-715_181	3	0
TOBG-MED-715_183	3	0
TOBG-MED-715_187	2	0
TOBG-MED-715_188	2	0
TOBG-MED-715_190	3	0
TOBG-MED-715_192	2	0
TOBG-MED-715_193	1	0
TOBG-MED-715_194	2	0
TOBG-MED-715_195	2	0
TOBG-MED-715_196	2	3
TOBG-MED-715_197	3	0
TOBG-MED-715_198	5	0
TOBG-MED-715_199	8.741	0
TOBG-MED-715_200	6	0
TOBG-MED-715_202	8	0
TOBG-MED-715_203	4	0
TOBG-MED-715_205	3	0
TOBG-MED-715_206	1	0
TOBG-MED-715_207	2	0
TOBG-MED-715_208	3	0
TOBG-MED-715_209	2	0
TOBG-MED-715_21	1	0
TOBG-MED-715_210	4	0
TOBG-MED-715_211	2	0
TOBG-MED-715_213	1	0
TOBG-MED-715_215	1	0
TOBG-MED-715_216	3	0
TOBG-MED-715_217	1	0
TOBG-MED-715_218	2	0
TOBG-MED-715_219	1	0
TOBG-MED-715_22	1	0
TOBG-MED-715_220	1	0
TOBG-MED-715_221	1	0
TOBG-MED-715_222	2	0
TOBG-MED-715_223	1	0
TOBG-MED-715_224	2	0
TOBG-MED-715_225	1	0
TOBG-MED-715_227	2	0
TOBG-MED-715_228	2	0
TOBG-MED-715_230	6	0
TOBG-MED-715_231	1	0
TOBG-MED-715_232	2	0
TOBG-MED-715_233	2	0
TOBG-MED-715_234	3	0
TOBG-MED-715_235	1	0
TOBG-MED-715_236	2	0
TOBG-MED-715_237	1	0
TOBG-MED-715_238	1	0
TOBG-MED-715_241	1	0
TOBG-MED-715_242	5	0
TOBG-MED-715_245	3	0
TOBG-MED-715_246	8	0
TOBG-MED-715_249	2	0
TOBG-MED-715_25	6	0
TOBG-MED-715_250	2	0
TOBG-MED-715_251	5	0
TOBG-MED-715_252	1	0
TOBG-MED-715_253	4	0
TOBG-MED-715_255	3	0
TOBG-MED-715_256	3	0
TOBG-MED-715_257	3	0
TOBG-MED-715_258	4	0
TOBG-MED-715_259	2	0
TOBG-MED-715_26	1	0
TOBG-MED-715_260	2	0
TOBG-MED-715_261	1	0
TOBG-MED-715_262	2	0
TOBG-MED-715_264	1	0
TOBG-MED-715_265	6	0
TOBG-MED-715_268	1	0
TOBG-MED-715_269	5	0
TOBG-MED-715_27	1	0
TOBG-MED-715_270	5	0
TOBG-MED-715_271	2	0
TOBG-MED-715_273	2	0
TOBG-MED-715_274	1	0
TOBG-MED-715_275	1	0
TOBG-MED-715_276	2	0
TOBG-MED-715_277	3	0
TOBG-MED-715_278	1	0
TOBG-MED-715_279	6	0
TOBG-MED-715_28	4	0
TOBG-MED-715_280	4	0
TOBG-MED-715_282	5	0
TOBG-MED-715_285	4	0
TOBG-MED-715_286	2	0
TOBG-MED-715_287	3	0
TOBG-MED-715_288	1	0
TOBG-MED-715_289	3	0
TOBG-MED-715_290	2	5
TOBG-MED-715_291	3	0
TOBG-MED-715_292	28	0
TOBG-MED-715_293	8	5
TOBG-MED-715_294	5	0
TOBG-MED-715_295	1	0
TOBG-MED-715_298	1	0
TOBG-MED-715_299	1	0
TOBG-MED-715_30	1	0
TOBG-MED-715_300	1	0
TOBG-MED-715_301	5	0
TOBG-MED-715_302	4	0
TOBG-MED-715_303	1	0
TOBG-MED-715_304	1	0
TOBG-MED-715_305	1	0
TOBG-MED-715_306	1	0
TOBG-MED-715_307	1	0
TOBG-MED-715_309	2	0
TOBG-MED-715_31	3	0
TOBG-MED-715_310	1	0
TOBG-MED-715_311	3	0
TOBG-MED-715_312	1	0
TOBG-MED-715_313	1	0
TOBG-MED-715_314	1	0
TOBG-MED-715_316	1	0
TOBG-MED-715_319	2	0
TOBG-MED-715_32	2	0
TOBG-MED-715_320	1	11
TOBG-MED-715_321	12	1
TOBG-MED-715_322	4	0
TOBG-MED-715_323	2	0
TOBG-MED-715_326	4	0
TOBG-MED-715_327	2	0
TOBG-MED-715_329	5	0
TOBG-MED-715_330	3	0
TOBG-MED-715_331	1	0
TOBG-MED-715_332	1	0
TOBG-MED-715_335	1	0
TOBG-MED-715_34	3	0
TOBG-MED-715_340	2	0
TOBG-MED-715_341	1	0
TOBG-MED-715_342	3	0
TOBG-MED-715_343	3	0
TOBG-MED-715_345	1	0
TOBG-MED-715_347	2	0
TOBG-MED-715_348	4	0
TOBG-MED-715_349	1	8
TOBG-MED-715_35	1	0
TOBG-MED-715_350	6	11
TOBG-MED-715_351	10	7
TOBG-MED-715_353	2	0
TOBG-MED-715_354	1	0
TOBG-MED-715_355	3	0
TOBG-MED-715_356	4	0
TOBG-MED-715_357	3	0
TOBG-MED-715_358	6	0
TOBG-MED-715_359	1	0
TOBG-MED-715_361	1	0
TOBG-MED-715_362	4	0
TOBG-MED-715_363	2	0
TOBG-MED-715_364	2	0
TOBG-MED-715_365	1	0
TOBG-MED-715_368	1	0
TOBG-MED-715_370	1	0
TOBG-MED-715_371	3	0
TOBG-MED-715_372	3	0
TOBG-MED-715_375	1	0
TOBG-MED-715_376	6	0
TOBG-MED-715_378	1	0
TOBG-MED-715_379	1	0
TOBG-MED-715_381	1	0
TOBG-MED-715_382	1	0
TOBG-MED-715_383	2	0
TOBG-MED-715_384	2	0
TOBG-MED-715_385	2	0
TOBG-MED-715_386	2	0
TOBG-MED-715_387	1	0
TOBG-MED-715_388	2	0
TOBG-MED-715_389	1	0
TOBG-MED-715_39	1	0
TOBG-MED-715_392	3	0
TOBG-MED-715_396	1	0
TOBG-MED-715_399	2	0
TOBG-MED-715_40	4	0
TOBG-MED-715_400	1	0
TOBG-MED-715_401	1	1
TOBG-MED-715_404	3	0
TOBG-MED-715_405	5	0
TOBG-MED-715_407	4	0
TOBG-MED-715_408	3	0
TOBG-MED-715_409	4	0
TOBG-MED-715_41	6	111
TOBG-MED-715_410	5	0
TOBG-MED-715_413	1	0
TOBG-MED-715_414	4	0
TOBG-MED-715_415	1	0
TOBG-MED-715_416	10	13
TOBG-MED-715_417	5	0
TOBG-MED-715_418	3	0
TOBG-MED-715_42	1	0
TOBG-MED-715_421	6	0
TOBG-MED-715_422	4	0
TOBG-MED-715_423	1	0
TOBG-MED-715_424	1	0
TOBG-MED-715_425	2	0
TOBG-MED-715_426	2	0
TOBG-MED-715_427	4	0
TOBG-MED-715_428	3	0
TOBG-MED-715_429	1	0
TOBG-MED-715_43	1	0
TOBG-MED-715_431	1	0
TOBG-MED-715_432	4	0
TOBG-MED-715_433	2	0
TOBG-MED-715_434	2	0
TOBG-MED-715_435	3	0
TOBG-MED-715_439	1	0
TOBG-MED-715_440	3	0
TOBG-MED-715_443	1	0
TOBG-MED-715_444	1	0
TOBG-MED-715_446	2	0
TOBG-MED-715_447	4	8
TOBG-MED-715_448	3	0
TOBG-MED-715_449	3	0
TOBG-MED-715_450	1	3
TOBG-MED-715_452	2	0
TOBG-MED-715_453	1	0
TOBG-MED-715_454	2	0
TOBG-MED-715_455	1	0
TOBG-MED-715_457	1	0
TOBG-MED-715_458	2	0
TOBG-MED-715_459	1	0
TOBG-MED-715_46	6	0
TOBG-MED-715_460	1	0
TOBG-MED-715_461	2	0
TOBG-MED-715_462	3	0
TOBG-MED-715_463	5	0
TOBG-MED-715_465	5	0
TOBG-MED-715_466	3	0
TOBG-MED-715_467	1	7
TOBG-MED-715_468	5	0
TOBG-MED-715_47	5	0
TOBG-MED-715_470	2	0
TOBG-MED-715_472	5	0
TOBG-MED-715_473	1	0
TOBG-MED-715_475	3	0
TOBG-MED-715_477	3	0
TOBG-MED-715_478	2	0
TOBG-MED-715_48	6	3
TOBG-MED-715_481	2	0
TOBG-MED-715_482	1	0
TOBG-MED-715_485	1	0
TOBG-MED-715_487	1	0
TOBG-MED-715_488	1	0
TOBG-MED-715_489	1	0
TOBG-MED-715_49	2	0
TOBG-MED-715_491	2	0
TOBG-MED-715_492	1	0
TOBG-MED-715_493	1	0
TOBG-MED-715_494	1	0
TOBG-MED-715_495	1	0
TOBG-MED-715_497	2	0
TOBG-MED-715_498	3	0
TOBG-MED-715_499	2	4
TOBG-MED-715_50	2	0
TOBG-MED-715_500	9	0
TOBG-MED-715_501	2	0
TOBG-MED-715_502	1	0
TOBG-MED-715_504	2	0
TOBG-MED-715_506	1	0
TOBG-MED-715_507	4	0
TOBG-MED-715_509	2	0
TOBG-MED-715_51	4	8
TOBG-MED-715_511	3	0
TOBG-MED-715_512	2	0
TOBG-MED-715_514	1	0
TOBG-MED-715_516	1	0
TOBG-MED-715_517	2	0
TOBG-MED-715_519	2	0
TOBG-MED-715_520	2	0
TOBG-MED-715_521	2	0
TOBG-MED-715_527	1	0
TOBG-MED-715_528	4	1
TOBG-MED-715_53	1	0
TOBG-MED-715_534	1	2
TOBG-MED-715_536	1	0
TOBG-MED-715_538	3	0
TOBG-MED-715_540	1	0
TOBG-MED-715_542	5	0
TOBG-MED-715_543	6	11
TOBG-MED-715_544	5	0
TOBG-MED-715_545	1	0
TOBG-MED-715_546	4	0
TOBG-MED-715_550	5	0
TOBG-MED-715_552	3	0
TOBG-MED-715_556	1	0
TOBG-MED-715_557	6	0
TOBG-MED-715_559	1	0
TOBG-MED-715_560	1	0
TOBG-MED-715_563	2	0
TOBG-MED-715_564	1	0
TOBG-MED-715_565	3	0
TOBG-MED-715_566	4	0
TOBG-MED-715_567	4	0
TOBG-MED-715_57	4	0
TOBG-MED-715_575	6	0
TOBG-MED-715_576	4	6
TOBG-MED-715_577	2	0
TOBG-MED-715_579	3	0
TOBG-MED-715_580	1	0
TOBG-MED-715_583	2	0
TOBG-MED-715_584	1	0
TOBG-MED-715_585	1	0
TOBG-MED-715_587	3	0
TOBG-MED-715_588	1	0
TOBG-MED-715_589	2	0
TOBG-MED-715_59	1	0
TOBG-MED-715_591	2	0
TOBG-MED-715_593	3	0
TOBG-MED-715_594	1	8
TOBG-MED-715_596	1	0
TOBG-MED-715_597	6	0
TOBG-MED-715_598	3	0
TOBG-MED-715_599	2	0
TOBG-MED-715_60	1	0
TOBG-MED-715_600	4	0
TOBG-MED-715_601	2	0
TOBG-MED-715_604	3	0
TOBG-MED-715_605	8	2
TOBG-MED-715_606	2	0
TOBG-MED-715_607	1	0
TOBG-MED-715_608	7	0
TOBG-MED-715_609	1	0
TOBG-MED-715_61	2	0
TOBG-MED-715_611	1	0
TOBG-MED-715_612	2	0
TOBG-MED-715_613	1	0
TOBG-MED-715_614	6	0
TOBG-MED-715_616	3	0
TOBG-MED-715_618	2	7
TOBG-MED-715_62	4	0
TOBG-MED-715_620	1	0
TOBG-MED-715_621	2	0
TOBG-MED-715_622	3	0
TOBG-MED-715_623	1	0
TOBG-MED-715_628	3	0
TOBG-MED-715_630	1	0
TOBG-MED-715_632	1	0
TOBG-MED-715_636	2	0
TOBG-MED-715_639	1	0
TOBG-MED-715_641	1	0
TOBG-MED-715_642	3	1
TOBG-MED-715_644	2	8
TOBG-MED-715_645	4	5
TOBG-MED-715_646	1	0
TOBG-MED-715_647	1	0
TOBG-MED-715_648	9	13
TOBG-MED-715_649	6	6
TOBG-MED-715_65	4	0
TOBG-MED-715_650	1	8
TOBG-MED-715_652	1	0
TOBG-MED-715_656	4	0
TOBG-MED-715_657	1	0
TOBG-MED-715_659	1	0
TOBG-MED-715_66	2	4
TOBG-MED-715_661	4	0
TOBG-MED-715_662	3	0
TOBG-MED-715_663	4	0
TOBG-MED-715_664	3	0
TOBG-MED-715_665	1	1
TOBG-MED-715_668	3	0
TOBG-MED-715_669	1	0
TOBG-MED-715_67	7	0
TOBG-MED-715_670	2	0
TOBG-MED-715_671	4	0
TOBG-MED-715_673	7	0
TOBG-MED-715_674	4	0
TOBG-MED-715_675	2	0
TOBG-MED-715_676	4	0
TOBG-MED-715_678	3	0
TOBG-MED-715_679	3	0
TOBG-MED-715_680	1	0
TOBG-MED-715_688	3	0
TOBG-MED-715_69	2	0
TOBG-MED-715_690	2	0
TOBG-MED-715_692	4	0
TOBG-MED-715_694	1	0
TOBG-MED-715_695	2	0
TOBG-MED-715_697	3	0
TOBG-MED-715_698	3	0
TOBG-MED-715_699	3	0
TOBG-MED-715_7	1	0
TOBG-MED-715_70	2	0
TOBG-MED-715_700	1	0
TOBG-MED-715_702	1	0
TOBG-MED-715_703	1	5
TOBG-MED-715_705	1	0
TOBG-MED-715_706	1	0
TOBG-MED-715_707	1	0
TOBG-MED-715_711	1	0
TOBG-MED-715_712	1	0
TOBG-MED-715_713	4	0
TOBG-MED-715_714	2	0
TOBG-MED-715_715	4	0
TOBG-MED-715_716	1	0
TOBG-MED-715_717	1	0
TOBG-MED-715_720	2	0
TOBG-MED-715_721	1	0
TOBG-MED-715_723	1	0
TOBG-MED-715_724	3	0
TOBG-MED-715_726	2	0
TOBG-MED-715_727	4	0
TOBG-MED-715_728	3	0
TOBG-MED-715_73	3	0
TOBG-MED-715_731	3	0
TOBG-MED-715_732	3	0
TOBG-MED-715_733	2	0
TOBG-MED-715_735	4	0
TOBG-MED-715_736	4	0
TOBG-MED-715_737	2	0
TOBG-MED-715_738	4	0
TOBG-MED-715_74	2	0
TOBG-MED-715_741	1	0
TOBG-MED-715_742	4	0
TOBG-MED-715_743	1	4
TOBG-MED-715_745	2	0
TOBG-MED-715_749	1	0
TOBG-MED-715_75	6	0
TOBG-MED-715_750	1	0
TOBG-MED-715_753	2	0
TOBG-MED-715_754	1	0
TOBG-MED-715_755	2	0
TOBG-MED-715_756	1	0
TOBG-MED-715_757	5	0
TOBG-MED-715_758	1	11
TOBG-MED-715_759	1	0
TOBG-MED-715_76	5	0
TOBG-MED-715_760	2	0
TOBG-MED-715_761	1	0
TOBG-MED-715_762	1	0
TOBG-MED-715_763	1	0
TOBG-MED-715_764	2	0
TOBG-MED-715_765	3	0
TOBG-MED-715_766	3	0
TOBG-MED-715_767	2	0
TOBG-MED-715_77	3	0
TOBG-MED-715_770	1	0
TOBG-MED-715_771	1	0
TOBG-MED-715_774	1	0
TOBG-MED-715_775	2	0
TOBG-MED-715_777	1	0
TOBG-MED-715_779	4	0
TOBG-MED-715_78	2	0
TOBG-MED-715_780	1	0
TOBG-MED-715_781	1	0
TOBG-MED-715_785	1	0
TOBG-MED-715_786	3	0
TOBG-MED-715_788	1	0
TOBG-MED-715_789	1	0
TOBG-MED-715_79	6	0
TOBG-MED-715_790	1	9
TOBG-MED-715_791	1	0
TOBG-MED-715_794	4	0
TOBG-MED-715_795	5	0
TOBG-MED-715_798	1	0
TOBG-MED-715_80	2	0
TOBG-MED-715_803	1	0
TOBG-MED-715_804	2	0
TOBG-MED-715_805	3	0
TOBG-MED-715_807	1	4
TOBG-MED-715_808	6	5
TOBG-MED-715_811	4	0
TOBG-MED-715_812	2	0
TOBG-MED-715_813	2	0
TOBG-MED-715_814	7	0
TOBG-MED-715_815	1	0
TOBG-MED-715_816	1	0
TOBG-MED-715_817	4	0
TOBG-MED-715_818	2	0
TOBG-MED-715_819	2	0
TOBG-MED-715_820	1	0
TOBG-MED-715_822	2	0
TOBG-MED-715_823	3	0
TOBG-MED-715_824	2	0
TOBG-MED-715_825	3	0
TOBG-MED-715_826	2	0
TOBG-MED-715_827	3	0
TOBG-MED-715_828	4	0
TOBG-MED-715_83	1	0
TOBG-MED-715_830	2	0
TOBG-MED-715_831	1	0
TOBG-MED-715_832	2	0
TOBG-MED-715_833	2	0
TOBG-MED-715_834	2	0
TOBG-MED-715_835	3	0
TOBG-MED-715_836	2	0
TOBG-MED-715_840	4	0
TOBG-MED-715_841	1	0
TOBG-MED-715_842	1	0
TOBG-MED-715_843	4	0
TOBG-MED-715_844	2	0
TOBG-MED-715_845	3	0
TOBG-MED-715_847	1	0
TOBG-MED-715_849	2	0
TOBG-MED-715_851	2	0
TOBG-MED-715_852	16	0
TOBG-MED-715_853	8	0
TOBG-MED-715_854	1	0
TOBG-MED-715_855	2	0
TOBG-MED-715_856	4	0
TOBG-MED-715_857	2	0
TOBG-MED-715_858	2	0
TOBG-MED-715_859	1	0
TOBG-MED-715_86	1	0
TOBG-MED-715_860	1	0
TOBG-MED-715_861	1	0
TOBG-MED-715_863	1	0
TOBG-MED-715_864	1	0
TOBG-MED-715_865	1	0
TOBG-MED-715_866	1	0
TOBG-MED-715_867	1	0
TOBG-MED-715_868	2	0
TOBG-MED-715_869	1	0
TOBG-MED-715_870	1	0
TOBG-MED-715_871	2	0
TOBG-MED-715_872	1	0
TOBG-MED-715_874	1	0
TOBG-MED-715_876	2	0
TOBG-MED-715_877	1	0
TOBG-MED-715_878	2	0
TOBG-MED-715_879	2	0
TOBG-MED-715_88	2	0
TOBG-MED-715_883	1	0
TOBG-MED-715_884	1	0
TOBG-MED-715_885	15	0
TOBG-MED-715_886	1	0
TOBG-MED-715_888	1	0
TOBG-MED-715_89	2	0
TOBG-MED-715_890	1	0
TOBG-MED-715_894	2	0
TOBG-MED-715_895	2	0
TOBG-MED-715_898	1	0
TOBG-MED-715_9	2	0
TOBG-MED-715_90	2	0
TOBG-MED-715_900	1	0
TOBG-MED-715_901	2	0
TOBG-MED-715_902	1	0
TOBG-MED-715_904	2	0
TOBG-MED-715_905	1	0
TOBG-MED-715_907	2	0
TOBG-MED-715_908	5	0
TOBG-MED-715_909	4	9
TOBG-MED-715_91	1	0
TOBG-MED-715_910	1	0
TOBG-MED-715_912	5	0
TOBG-MED-715_913	3	0
TOBG-MED-715_915	4	0
TOBG-MED-715_918	6	0
TOBG-MED-715_92	1	0
TOBG-MED-715_920	2	0
TOBG-MED-715_922	1	0
TOBG-MED-715_924	1	0
TOBG-MED-715_926	1	0
TOBG-MED-715_927	1	0
TOBG-MED-715_929	1	0
TOBG-MED-715_93	4	0
TOBG-MED-715_930	2	0
TOBG-MED-715_931	2	0
TOBG-MED-715_932	1	0
TOBG-MED-715_933	3	0
TOBG-MED-715_934	6	0
TOBG-MED-715_935	1	0
TOBG-MED-715_936	1	3
TOBG-MED-715_938	2	0
TOBG-MED-715_939	2	0
TOBG-MED-715_94	1	1
TOBG-MED-715_941	1	0
TOBG-MED-715_943	2	0
TOBG-MED-715_944	4	0
TOBG-MED-715_945	2	0
TOBG-MED-715_947	25	0
TOBG-MED-715_948	5	0
TOBG-MED-715_950	1	0
